edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.0,15,359971,2975,2975,753,753,0.2,0.03098895666538436,1039,0.16378239445046416,170.16990783403227,0.013252109715650696,0.4990082175872921,0.38311688311688313,-0.03752816034652669,4.530685529115946,20,37.05968952178955,
0.0,16,359963,2974,2975,764,764,0.4,-0.00829875374995232,2642,0.16892582486858074,446.3020293027903,0.019299272172676234,0.601684881861711,0.237012987012987,-0.037890930121208054,3.9145032710122907,20,37.617873191833496,
0.0,17,359956,2975,2975,725,725,0.2,0.003037149356184761,1441,0.1637145146505844,235.91261561149213,0.007854557311961045,0.4283631966810427,0.5119047619047619,0.02839519861926093,3.3217198941977872,20,37.79199433326721,
0.0,18,359891,2974,2975,740,740,0.1,-0.03865720492621611,1355,0.14467534246799937,196.03508904413914,0.0726006419202618,0.7366874409925601,0.18181818181818182,0.2761346047053801,4.370884475608436,20,36.67318773269653,
0.0,19,359951,2976,2974,739,739,0.4,-0.01179923403042559,1294,0.16698412700678034,216.07746034677376,0.03889799225935087,0.6828785292631907,0.6125541125541125,-0.027279083260893386,3.2851384660167904,20,36.154337644577026,
0.0,20,359945,2974,2974,744,744,0.5,-0.015704813212278346,1863,0.15550810826509667,289.7116056978751,-0.028784983269293685,0.2874296695761014,0.4274891774891775,0.14288637589953618,3.8819552743256893,20,36.57313299179077,
0.0,21,359966,2975,2974,777,777,0.0,-0.029096950063179878,2692,0.15104203540710587,406.605159315929,0.060803717904298456,0.831879391528908,0.20887445887445888,0.3457057134171119,5.927378396137023,20,37.233481645584106,
0.0,22,359945,2974,2974,782,782,0.2,-0.009803224300443088,2317,0.14794312567879933,342.78422219777804,-0.0006312838931544609,0.4460690893818499,0.7878787878787878,0.272518383238878,8.35362189560944,20,42.266757011413574,
0.0,23,359905,2974,2975,780,780,0.2,0.014250734623260984,1676,0.1325669189483952,222.18215615751035,0.0007447406636839372,0.42879435458216203,0.5627705627705628,-0.13459662931658897,4.430902402944278,20,54.99395227432251,
0.0,24,359953,2975,2975,754,754,0.2,0.010867414511018754,2028,0.1623930461269299,329.3330975454138,0.020854068480062476,0.6230451851548078,0.8777056277056277,-0.11411223418216236,6.615872602777625,20,46.419280767440796,
0.0,25,359969,2974,2974,791,791,0.30000000000000004,-0.011984196876340314,296,0.1418502537405284,41.98767510719641,0.02247097880614221,0.494415902372612,0.05194805194805195,-0.07928099924371557,3.2679206217799557,20,44.05014634132385,
0.0,26,359981,2975,2974,784,784,0.2,0.02911399087613026,2476,0.14357189698646536,355.48401693848825,0.03163321810083315,0.6868844675090797,0.5606060606060606,0.1990212289699265,6.446751518911621,20,44.89209723472595,
0.0,27,359987,2975,2975,743,743,0.4,-0.035352548601143965,1283,0.14730307320113745,188.98984291705935,-0.012303940263375907,0.3679404858816042,0.19155844155844157,-0.16419109462088122,4.040002595989362,20,41.642335176467896,
0.0,28,359955,2975,2975,751,751,0.2,-0.0012965218168804141,1288,0.1571894978856854,202.46007327676278,0.029178422577991265,0.5787373225128575,0.3787878787878788,0.06319235971426618,3.3708656815522375,20,43.676371335983276,
0.0,29,359962,2975,2975,774,774,0.5,-0.014755156212251241,2890,0.17399199737623727,502.8368724173257,0.01627021547934644,0.587982270854198,0.37554112554112556,-0.13312889098082903,6.465399794697703,20,42.99457240104675,
0.0,30,359974,2975,2975,767,767,0.4,-0.010213778881929304,2902,0.18864462893835116,547.446713179095,0.02170100970381027,0.6443570854752511,0.7705627705627706,0.02278892731445917,3.3916890833092515,20,41.96465086936951,
0.0,31,359908,2975,2974,753,753,0.30000000000000004,-0.01852630769570388,1,0.15768903102589685,0.15768903102589685,0.01834013572851071,,0.11038961038961038,0.0,3.0,20,43.975101947784424,
0.0,32,359904,2975,2974,763,763,0.30000000000000004,0.050738447466483476,1490,0.17418837563334336,259.5406796936816,-0.013347894008835858,0.33849868440038633,0.6612554112554112,-0.28542155886462084,5.446519883879082,20,41.72409510612488,
0.0,33,359951,2974,2975,776,776,0.4,0.008614964016848864,2682,0.14876179830956437,398.97914306625165,-0.011576166983954838,0.3683467839071036,0.6926406926406926,0.03824736597937888,4.579904537344982,20,43.09878444671631,
0.0,34,359953,2975,2974,749,749,0.4,0.031312694428829856,490,0.16007630885602672,78.4373913394531,-0.013135169493288324,0.4161301811082736,0.5681818181818182,-0.0748421582872489,3.4270855145302495,20,41.934510469436646,
